injection_id,tic,sector,camera,ccd,tessmag,aperture,signal_family,period_d,t0_d,t0_bjd,duration_min,depth,baseline,n_cadences,n_quality_zero,n_in_transit,n_good_in_transit,split,label,label_source,source_export_h5,source_target_group,h5_group
inj_000073,150655644,56,2,3,15.84294921507122,DET_FLUX,short_deep,0.18714657450457978,2845.3749303105847,2459845.3749303105,11.778202266333366,0.04240263709341217,1.0,11775,11467,518,500,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000150655644,/injections/inj_000073
inj_000074,1551240073,56,4,1,19.69494807533806,DET_FLUX,roche_boundary,0.19585853429101782,2829.7472032526616,2459829.7472032527,9.837570650196144,0.29349654440377054,1.0000000298023224,11775,11620,411,405,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551240073,/injections/inj_000074
inj_000075,1551460620,56,4,1,20.01197443082941,DET_FLUX,wd1856_like,0.9634540573795375,2833.9754230072726,2459833.9754230073,10.875452755874084,0.236965364110498,1.0,11775,11597,95,95,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551460620,/injections/inj_000075
inj_000076,1201089311,56,4,4,19.35969334292943,DET_FLUX,short_deep,0.32220574849630573,2828.3730819129028,2459828.3730819128,6.408527891492341,0.1730672591995156,1.0,11775,11241,161,155,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201089311,/injections/inj_000076
inj_000077,1551661155,56,4,2,19.72323192776472,DET_FLUX,roche_boundary,0.3004417988980979,2841.8223902109726,2459841.822390211,12.125972975312619,0.08673324447718038,1.0,11775,11775,327,327,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551661155,/injections/inj_000077
inj_000078,1551311320,56,4,1,19.76764121177276,DET_FLUX,wd1856_like,2.1542156021064818,2827.751570989291,2459827.7515709894,11.762642937719384,0.4269941024246898,0.9999999701976776,11775,11688,42,42,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551311320,/injections/inj_000078
inj_000079,1551599474,56,4,2,19.84308602272971,DET_FLUX,short_deep,0.23841974527334472,2841.505446341816,2459841.505446342,17.495486176996632,0.4012602376983375,0.9999999701976776,11775,11728,586,586,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551599474,/injections/inj_000079
inj_000080,1551749072,56,4,2,17.72001105891422,DET_FLUX,roche_boundary,0.209055391476279,2842.9982252521236,2459842.998225252,14.360596258397957,0.024055428811857165,1.0,11775,11775,559,559,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551749072,/injections/inj_000080
inj_000081,1551712722,56,4,2,19.86331144550218,DET_FLUX,wd1856_like,1.1663373022813186,2835.3852717348072,2459835.385271735,10.055869008856096,0.5266974526251396,1.0,11775,11775,67,67,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551712722,/injections/inj_000081
inj_000082,1201291634,56,4,3,18.46026615518048,DET_FLUX,short_deep,0.574373231327351,2834.1449551800856,2459834.14495518,15.91181806501221,0.043728050018140716,1.0,11775,10147,229,197,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201291634,/injections/inj_000082
inj_000083,1551356857,56,4,1,19.76867154954901,DET_FLUX,roche_boundary,0.23385301251254093,2831.3869894596,2459831.3869894594,4.337908819358335,0.09334506799441379,1.0,11775,11712,151,151,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551356857,/injections/inj_000083
inj_000084,1551304764,56,4,1,20.02411844102673,DET_FLUX,wd1856_like,1.637349715783745,2835.244677704569,2459835.2446777048,7.1536602115258345,0.41987922216694,0.9999999701976776,11775,11668,35,35,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551304764,/injections/inj_000084
inj_000085,1201298064,56,4,3,18.39478649130974,DET_FLUX,short_deep,0.5681009903944468,2846.6378009051405,2459846.637800905,9.709144948332524,0.3587806194857338,0.9999999701976776,11775,10048,134,111,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201298064,/injections/inj_000085
inj_000086,1551676291,56,4,2,18.5032271106439,DET_FLUX,roche_boundary,0.3135622487403803,2835.604690247861,2459835.6046902477,13.173406310004443,0.032185210456615654,1.0,11775,11775,344,344,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551676291,/injections/inj_000086
inj_000087,1551732933,56,4,2,19.42495636136294,DET_FLUX,wd1856_like,1.7165246480902272,2827.2117461960615,2459827.2117461963,8.930367624079155,0.22488604276713997,1.0,11775,11775,46,46,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551732933,/injections/inj_000087
inj_000088,1551579742,56,4,1,19.9537053897205,DET_FLUX,short_deep,1.3735225263099604,2833.649216810918,2459833.6492168107,4.274531574294793,0.26698627939371156,1.0,11775,11629,26,26,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551579742,/injections/inj_000088
inj_000089,1551324505,56,4,1,19.76349471474664,DET_FLUX,roche_boundary,0.2973315682588582,2844.4351579863505,2459844.4351579864,12.094968021175625,0.2796855506635932,1.0,11775,11705,338,334,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551324505,/injections/inj_000089
inj_000090,1551634809,56,4,2,19.67802654696347,DET_FLUX,wd1856_like,0.8103840629816986,2847.895222781049,2459847.895222781,11.629363278681579,0.2394622615723203,1.0,11775,11597,119,115,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551634809,/injections/inj_000090
inj_000091,1551398714,56,4,1,19.84196745451469,DET_FLUX,short_deep,0.6328871556781575,2831.1035316414677,2459831.1035316414,11.906002077920277,0.3400766000693234,1.0,11775,11775,150,150,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551398714,/injections/inj_000091
inj_000092,1551635913,56,4,2,19.37519922365265,DET_FLUX,roche_boundary,0.2138471221278253,2826.6662417498287,2459826.6662417497,13.662290617569912,0.17471415356640688,0.9999999701976776,11775,11642,521,512,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551635913,/injections/inj_000092
inj_000093,1551501112,56,4,1,17.26518712117177,DET_FLUX,wd1856_like,1.6852323685180728,2842.112579006269,2459842.1125790062,11.542966103214464,0.3864468345497347,1.0,11775,11575,51,51,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551501112,/injections/inj_000093
inj_000094,1551689891,56,4,2,18.23286355674184,DET_FLUX,short_deep,0.2630034068593424,2839.1088333852294,2459839.108833385,15.076802887553502,0.47255143689523005,1.0,11775,11775,466,466,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551689891,/injections/inj_000094
inj_000095,1201308812,56,4,3,19.35085865447867,DET_FLUX,roche_boundary,0.2645402953588999,2837.377706707748,2459837.377706708,5.946916749005541,0.16976326712088838,1.0,11775,10085,183,156,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201308812,/injections/inj_000095
inj_000096,1551350074,56,4,1,19.63806702864786,DET_FLUX,wd1856_like,2.155905403850966,2839.4682159395384,2459839.4682159396,9.6434829951129,0.2180987957134201,1.0,11775,11676,35,35,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551350074,/injections/inj_000096
inj_000097,1551429235,56,4,1,19.8859001919053,DET_FLUX,short_deep,0.3038262742618142,2837.062050275188,2459837.062050275,8.665877439429588,0.2760636616111508,1.0,11775,11631,233,230,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551429235,/injections/inj_000097
inj_000098,1551570180,56,4,1,20.09804543252585,DET_FLUX,roche_boundary,0.2996275931777066,2832.080229544712,2459832.0802295445,4.318629080905206,0.0956523159179837,1.0,11775,11581,119,118,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551570180,/injections/inj_000098
inj_000099,198279418,56,4,4,15.19312831519775,DET_FLUX,wd1856_like,0.9848067793947535,2850.8157826737183,2459850.8157826737,10.100553557068208,0.41926000603784896,1.0,11775,10301,82,73,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000198279418,/injections/inj_000099
inj_000100,160521427,56,4,3,17.28509871634466,DET_FLUX,short_deep,0.7062973397163803,2831.2607617191516,2459831.260761719,4.288299712339286,0.31773738190497636,0.9999999701976776,11775,10768,50,46,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000160521427,/injections/inj_000100
inj_000101,1551513204,56,4,1,18.88553316123012,DET_FLUX,roche_boundary,0.34418640043198717,2831.7911217349842,2459831.791121735,6.330702454662779,0.07878306631444106,1.0,11775,11585,149,147,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551513204,/injections/inj_000101
inj_000102,1551606954,56,4,2,16.59220650743877,DET_FLUX,wd1856_like,1.4077246060397892,2841.5670276440683,2459841.5670276443,5.2924868008206705,0.15758343462970287,1.0,11775,11697,31,31,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551606954,/injections/inj_000102
inj_000103,1551394549,56,4,1,19.32738067272411,DET_FLUX,short_deep,1.106278391282949,2834.4419820370595,2459834.441982037,14.344145892026228,0.26701367143605015,1.0,11775,11775,108,108,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551394549,/injections/inj_000103
inj_000104,1551284877,56,4,1,18.23034575070718,DET_FLUX,roche_boundary,0.19389253664169076,2843.222760726053,2459843.222760726,5.674646810813254,0.12185985847690675,1.0,11775,11583,239,237,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551284877,/injections/inj_000104
inj_000105,1551242450,56,4,1,19.67384038494497,DET_FLUX,wd1856_like,2.294936722706058,2827.400092992511,2459827.4000929925,7.710010096102523,0.3899949882208597,1.0,11775,11556,29,29,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551242450,/injections/inj_000105
inj_000106,136513972,56,3,1,15.61653710268203,DET_FLUX,short_deep,1.2138338567008442,2850.6870246365347,2459850.6870246367,17.85497050701195,0.10568615895497502,1.0000000298023224,11775,10638,118,107,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000136513972,/injections/inj_000106
inj_000107,1551455817,56,4,1,19.59809454116987,DET_FLUX,roche_boundary,0.2100253842000595,2833.7188260022704,2459833.7188260024,11.544581780019378,0.09741417983594794,1.0,11775,11605,449,442,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551455817,/injections/inj_000107
inj_000108,1551246016,56,4,1,19.06852351721508,DET_FLUX,wd1856_like,1.0855164582091348,2837.451940918295,2459837.4519409183,9.29843315632601,0.08689292823183088,0.9999999701976776,11775,11602,72,72,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551246016,/injections/inj_000108
inj_000109,1551487965,56,4,1,19.0858933747019,DET_FLUX,short_deep,0.32852063571579665,2832.5229384145828,2459832.5229384145,12.931382098998162,0.30425491842909935,1.0,11775,11635,319,315,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551487965,/injections/inj_000109
inj_000110,1551332737,56,4,1,19.59565245324692,DET_FLUX,roche_boundary,0.2591477225845935,2834.529594043506,2459834.5295940437,14.480446922360452,0.06642992159740672,1.0,11775,11775,454,454,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551332737,/injections/inj_000110
inj_000111,1271200981,56,4,4,19.89694802405491,DET_FLUX,wd1856_like,1.7337261510458393,2844.6378725665627,2459844.6378725665,8.85120803547129,0.2954661447447248,0.9999999701976776,11775,10662,35,30,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001271200981,/injections/inj_000111
inj_000112,1551729450,56,4,2,18.54824478313233,DET_FLUX,short_deep,0.5737283989997987,2849.9657228544775,2459849.9657228542,11.184677995035843,0.36805517048042224,1.0,11775,11775,161,161,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551729450,/injections/inj_000112
inj_000113,1201239040,56,4,4,20.06841454897225,DET_FLUX,roche_boundary,0.3246176995398565,2845.5804592775394,2459845.5804592776,5.415047648957704,0.11078690124352578,0.9999999701976776,11775,10474,140,124,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201239040,/injections/inj_000113
inj_000114,1551553471,56,4,1,19.81915748579693,DET_FLUX,wd1856_like,1.219469328269651,2843.776050656983,2459843.776050657,6.897559564538773,0.1698010960312793,1.0,11775,11576,48,48,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551553471,/injections/inj_000114
inj_000115,1551592018,56,4,2,20.0063375450133,DET_FLUX,short_deep,0.2859075624780765,2843.2284444202683,2459843.2284444203,15.224840881199087,0.13634970043915018,1.0,11775,11639,431,427,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551592018,/injections/inj_000115
inj_000116,1201118255,56,4,4,19.84840423109274,DET_FLUX,roche_boundary,0.27898813750068485,2849.316300013822,2459849.316300014,11.465256049847836,0.11669492779063238,1.0,11775,10995,334,314,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201118255,/injections/inj_000116
inj_000117,1551235898,56,4,1,19.58981545564929,DET_FLUX,wd1856_like,1.1535700545529795,2844.3551172415987,2459844.3551172414,4.714509460558371,0.051728255965305295,0.9999999701976776,11775,11534,32,32,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551235898,/injections/inj_000117
inj_000118,1551462259,56,4,1,19.77873186937448,DET_FLUX,short_deep,1.1064799164307888,2828.2736621805616,2459828.2736621806,7.835850105510645,0.3315731225009315,1.0,11775,11591,48,48,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551462259,/injections/inj_000118
inj_000119,1551498025,56,4,1,19.42137241270048,DET_FLUX,roche_boundary,0.326575045020991,2826.88483822302,2459826.884838223,14.98388752585083,0.0745614584054436,0.9999999701976776,11775,11560,376,366,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551498025,/injections/inj_000119
inj_000120,1201307034,56,4,3,18.79699640067879,DET_FLUX,wd1856_like,1.151345182759608,2840.7466482542573,2459840.7466482543,7.197328748687151,0.25941122639307296,1.0,11775,10078,51,43,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201307034,/injections/inj_000120
inj_000121,1551628715,56,4,2,19.96559343784618,DET_FLUX,short_deep,0.31190912977813007,2851.789249896235,2459851.789249896,13.40929631022007,0.05037109151406403,1.0,11775,11663,354,350,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551628715,/injections/inj_000121
inj_000122,611190623,56,1,4,19.2600642715144,DET_FLUX,roche_boundary,0.23377180856259566,2838.4577010122866,2459838.4577010125,10.918060338667008,0.27555065518462324,1.0,11775,11741,389,389,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000611190623,/injections/inj_000122
inj_000123,1551367817,56,4,1,19.48033082526537,DET_FLUX,wd1856_like,2.4883688051076884,2850.878689997003,2459850.878689997,11.991061906642948,0.4449682967907731,1.0,11775,11671,30,30,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551367817,/injections/inj_000123
inj_000124,1551567228,56,4,1,19.9410916206288,DET_FLUX,short_deep,0.8115697175171317,2849.6393400430093,2459849.639340043,5.814948141845213,0.4836947184599645,1.0,11775,11615,59,59,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551567228,/injections/inj_000124
inj_000125,1551391489,56,4,1,18.9693530202066,DET_FLUX,roche_boundary,0.20018964150378787,2841.1433130987843,2459841.1433130987,8.42267411795528,0.07640863454743974,1.0,11775,11775,341,341,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551391489,/injections/inj_000125
